X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
600522.SH,中天科技,18,制造业,25.6581,0.9420,11.2901,20.2823,0,0,0,0,0,0,0,48.9732
600535.SH,天士力,18,制造业,29.6974,-0.1700,-2.0209,65.2746,22.8876,1.2968,56.0723,4.3766,2.0084,3.6577,-114.1536,49.6816
600546.SH,山煤国际,18,批发和零售业,3.3492,3.5200,52.0141,47.1803,58.6575,2.4188,76.7617,0.6967,0.5031,0.6469,40.6836,49.7859
600549.SH,厦门钨业,18,制造业,18.5904,1.0285,15.2620,13.9830,59.6469,2.4781,65.6529,1.4471,0.1682,0.8884,28.9037,56.8365
600565.SH,迪马股份,18,房地产业,-2.6257,0,0,19.7460,0,0,0,0,0,0,0,-23.1968
600567.SH,山鹰国际,18,制造业,43.4034,0,0,9.2645,0,0,0,0,0,0,0,80.0473
600572.SH,康恩贝,18,制造业,6.0207,0.1400,5.1250,63.1875,32.9913,1.4923,77.3477,1.9345,0.8849,1.5301,-78.4579,50.7976
600575.SH,淮河能源,18,交通运输、仓储和邮政业,13.5146,0.0900,3.4568,6.7244,35.6559,1.5541,65.2402,1.2406,0.5940,1.0820,-2.5308,54.7307
600582.SH,天地科技,18,制造业,10.3695,0.4700,9.9170,31.6148,42.3221,1.7338,86.6173,1.9577,0.7322,1.6464,28.6821,51.3713
600584.SH,长电科技,18,制造业,12.4467,1.8200,14.1605,18.4609,37.4673,1.5992,74.7251,1.2819,0.6141,0.9962,9.1454,53.8550
600604.SH,市北高新,18,房地产业,39.1614,0.0400,1.1926,52.0973,61.4317,2.5928,58.1971,1.4397,0.2705,0.3279,-23.9102,63.9606
600619.SH,海立股份,18,制造业,24.0654,0,0,8.5702,0,0,0,0,0,0,0,33.5395
600622.SH,光大嘉宝,18,房地产业,19.3442,0,0,34.9767,0,0,0,0,0,0,0,21.5239
600629.SH,华建集团,18,科学研究和技术服务业,13.5673,0.4400,9.9109,22.4516,68.5324,3.1779,89.4022,1.2269,0.3675,0.9082,13.5442,40.0278
600643.SH,爱建集团,18,金融业,13.5210,0.3000,3.8800,36.4176,53.0177,2.1285,60.4109,1.3978,0.3886,1.3899,-58.2095,40.6383
600657.SH,信达地产,18,房地产业,21.0444,0.1900,2.2896,21.4488,71.6119,3.5226,58.5714,1.8141,0.3893,0.7475,-31.9365,29.5799
600662.SH,外服控股,18,交通运输、仓储和邮政业,23.8398,0.2397,14.1790,12.9635,71.1879,3.4708,99.0703,1.2921,0.9900,1.2911,4.1326,54.8956
600664.SH,哈药股份,18,制造业,185.3960,0.1900,11.3559,23.2725,63.1508,2.7138,94.3055,1.1947,0.3041,0.9692,24.7030,50.7557
600673.SH,东阳光,18,综合,20.4870,0.4300,13.4976,21.4323,58.4205,2.4050,82.0473,0.9654,0.4692,0.8007,135.7970,55.3686
600675.SH,中华企业,18,房地产业,-27.3345,0.0040,0.1499,31.9736,71.9819,3.5691,52.2395,1.8117,0.6942,0.7941,-87.5510,41.4399
600676.SH,交运股份,18,交通运输、仓储和邮政业,-15.6746,0.0300,0.4928,3.0869,29.5166,1.4188,72.9628,2.8025,1.1086,2.4012,99.4624,51.0122
600686.SH,金龙汽车,18,制造业,-7.8160,0,0,10.1568,0,0,0,0,0,0,0,48.5040
600697.SH,欧亚集团,18,批发和零售业,-22.7212,-1.0000,-6.4075,39.0353,79.5586,4.8920,90.3822,0.2805,0.0529,0.1043,-109.5251,45.9317
600699.SH,均胜电子,18,制造业,-5.2801,0.2900,3.3368,10.7599,67.2833,3.0565,57.3362,1.1964,0.2812,0.7887,105.1431,55.3909
600708.SH,光明地产,18,房地产业,161.7822,0.0012,0.4391,17.4064,82.5890,5.7435,51.5908,2.1892,0.2553,0.7050,-62.9034,59.2638
600713.SH,南京医药,18,批发和零售业,10.6642,0.4750,11.2325,6.3903,78.8478,4.7276,89.2920,1.3131,0.1044,1.0534,17.2578,47.5664
600726.SH,*ST华源,18,电力、热力、燃气及水生产和供应业,-5.0867,0,0,-22.6252,0,0,0,0,0,0,0,37.9451
600737.SH,中粮糖业,18,制造业,28.2316,0.3477,7.2111,8.8065,45.7808,1.8444,97.0065,1.6516,0.1537,0.8067,46.2125,66.9705
600739.SH,辽宁成大,18,批发和零售业,13.0804,0.8000,4.3163,15.5032,33.0647,1.4940,69.5981,1.2098,0.7914,1.0431,-41.5245,57.1362
600744.SH,华银电力,18,电力、热力、燃气及水生产和供应业,-5.2005,0,0,-5.0797,0,0,0,0,0,0,0,70.1352
600745.SH,闻泰科技,18,制造业,26.0700,0,0,17.6366,0,0,0,0,0,0,0,67.4098
600748.SH,上实发展,18,房地产业,-20.7811,0.0700,1.2260,47.4509,75.7190,4.1185,73.1075,1.3937,0.3210,0.8184,-20.3532,32.4749
600751.SH,海航科技,18,批发和零售业,2.0783,0,0,0,0,0,0,0,0,0,0,61.7764
600761.SH,安徽合力,18,制造业,12.0276,1.2200,14.3690,16.6327,50.0515,2.0021,52.5415,2.8218,1.7535,2.2820,30.5970,49.6752
600787.SH,中储股份,18,交通运输、仓储和邮政业,15.0350,0.3000,4.9689,2.0251,41.4023,1.7066,74.9707,1.4422,0.5183,1.2203,-22.9727,48.9747
600790.SH,轻纺城,18,租赁和商务服务业,8.0034,0,0,56.8456,0,0,0,0,0,0,0,46.6107
600810.SH,神马股份,18,制造业,7.7998,0.4100,5.6069,20.9477,62.0656,2.6361,58.1617,1.3955,0.9501,1.2502,-79.5396,29.6754
600811.SH,东方集团,18,制造业,-4.2994,0,0,0.4027,0,0,0,0,0,0,0,33.5984
600816.SH,ST安信,18,金融业,-35.0456,0,0,0,0,0,0,0,0,0,0,49.8566
600819.SH,耀皮玻璃,18,制造业,-143.5685,0.0200,0.4357,16.2161,43.4429,1.7681,78.5998,1.3334,0.4321,0.8647,-82.7479,55.8434
600834.SH,申通地铁,18,交通运输、仓储和邮政业,54.4665,0.1523,4.5177,34.2700,0,0,0,0,0,0,0,52.5519
600839.SH,四川长虹,18,制造业,35.6957,0,0,10.5287,0,0,0,0,0,0,0,50.0316
600845.SH,宝信软件,18,信息传输、软件和信息技术服务业,45.8028,1.1200,23.0578,34.1563,45.5595,1.8369,95.0827,1.8252,0.5818,1.4541,17.9453,49.7212
600873.SH,梅花生物,18,制造业,6.9327,1.4400,36.5098,25.2837,44.8101,1.8119,60.8017,1.4856,0.6758,0.8758,81.5312,49.3114
600874.SH,创业环保,18,电力、热力、燃气及水生产和供应业,12.2390,0.5100,9.6317,33.1023,58.6311,2.4173,24.8513,1.8970,0.9717,1.8877,13.0172,52.1983
600879.SH,航天电子,18,制造业,29.6289,0.2250,4.2248,19.6310,56.6336,2.3059,96.8201,1.5343,0.2132,0.7593,10.2187,33.8258
600908.SH,无锡银行,18,金融业,5.3677,1.0200,11.3773,0,90.7751,10.8403,0,0,0,0,24.3588,0
600917.SH,重庆燃气,18,电力、热力、燃气及水生产和供应业,24.0656,0.2600,8.3523,9.9266,0,0,0,0,0,0,0,0
600939.SH,重庆建工,18,建筑业,34.1263,0,0,5.0337,0,0,0,0,0,0,0,46.0049
600981.SH,汇鸿集团,18,批发和零售业,-65.3312,0,0,4.0578,0,0,0,0,0,0,0,67.0439
600984.SH,建设机械,18,制造业,-65.6441,-0.0356,-0.7384,27.8195,66.5951,2.9936,51.7261,1.2786,0.2008,1.2248,-111.9562,57.4489
600989.SH,宝丰能源,18,制造业,12.4231,0.8600,19.5231,34.4661,41.1677,1.6997,48.5916,0.3904,0.1874,0.2734,-10.8611,56.1324
600996.SH,贵广网络,18,信息传输、软件和信息技术服务业,-120.9935,0,0,14.5926,0,0,0,0,0,0,0,0
600997.SH,开滦股份,18,制造业,5.4939,1.1700,13.4457,17.8278,45.8360,1.8462,80.5320,1.2632,0.6963,1.1476,-29.4937,47.6484
600998.SH,九州通,18,批发和零售业,13.7107,0,0,7.7304,0,0,0,0,0,0,0,53.4094
601003.SH,柳钢股份,18,制造业,-2.7955,0,0,-2.4521,0,0,0,0,0,0,0,52.1179
601005.SH,重庆钢铁,18,制造业,-16.0742,-0.1100,-4.6637,1.4156,45.7843,1.8445,72.4775,0.6518,0.3059,0.4533,-144.8211,50.7462
601016.SH,节能风电,18,电力、热力、燃气及水生产和供应业,22.6999,0.3190,12.3219,55.8844,62.1154,2.6396,25.2809,1.6867,0.8334,1.6625,44.5473,0
601021.SH,春秋航空,18,交通运输、仓储和邮政业,-33.8546,0,0,-28.9921,0,0,0,0,0,0,0,0
